Date,^GSPC,VGK,EWJ,EEM,FXI,AGG,HYG,GLD,DBC,VNQ,BTC-USD,DX-Y.NYB
2010-07-09,653.2437,152.9111,93.6581,239.893,149.354,114.9281,205.4346,278.4099,298.3772,169.6504,188.3007,272.0548
2010-07-16,644.6596,152.9254,96.7646,241.3069,151.7077,112.7901,205.6161,279.0582,297.9992,173.6946,187.7729,271.0898
2010-07-23,649.1356,152.8171,96.9401,242.556,150.9362,113.6413,210.5194,283.7331,300.1131,172.9522,188.3161,280.095
2010-07-30,649.4952,152.357,99.3323,244.5398,147.7285,114.2319,212.2382,279.0659,299.7945,174.1331,187.7898,276.0594
2010-08-06,646.9727,153.269,98.7866,237.6676,147.0709,112.8038,211.4376,291.7443,296.6685,169.9702,190.3613,268.0994
2010-08-13,645.135,153.2409,97.6915,232.7982,146.3009,115.0087,211.3855,292.1783,301.3624,171.8056,193.1702,262.2838
2010-08-20,636.8929,152.2169,97.5568,228.1179,142.8149,115.3048,212.4336,284.646,298.826,172.7287,186.6593,249.6947
2010-08-27,609.0092,151.7359,97.8631,233.0841,143.4652,116.9919,219.8592,287.892,300.4675,175.426,190.9331,247.118
2010-09-03,614.0218,156.3898,97.5684,232.4583,145.6257,116.157,220.1313,297.3477,306.2288,171.7247,193.4071,247.2161
2010-09-10,615.065,157.9736,96.7799,230.8695,147.1588,117.2817,214.6606,298.8672,307.2887,171.3652,188.7781,240.9948
2010-09-17,604.1774,158.4054,95.0233,235.0276,152.861,114.9194,217.2843,297.618,314.5638,169.669,188.8548,245.6759
2010-09-24,601.819,158.4948,93.3365,233.5266,152.0001,113.6475,221.1929,297.5689,311.5345,166.0427,193.822,248.3489
2010-10-01,614.7886,160.5035,94.7794,237.6919,156.4053,113.6459,222.0624,305.6541,309.103,161.8722,195.6601,249.0082
2010-10-08,584.4394,166.1575,99.9521,238.0813,158.7694,116.3905,221.6275,308.0523,304.9561,162.7709,196.5578,244.1244
2010-10-15,587.912,168.2318,99.9821,245.5423,163.8497,117.9113,221.9846,310.8161,304.7798,160.6134,205.1746,240.7843
2010-10-22,579.2713,170.401,102.0589,246.0506,163.6151,115.7692,216.8137,311.5278,300.0903,161.9411,199.7438,238.2981
2010-10-29,573.729,164.5885,99.559,239.7614,161.4278,116.606,219.0729,311.0526,297.7779,161.386,200.4516,240.3563
2010-11-05,579.307,165.4737,96.9997,232.8973,161.6172,114.6695,214.2444,312.347,297.201,164.2598,205.4567,239.8365
2010-11-12,574.0541,163.9007,95.1823,234.7132,161.4576,112.8667,214.1519,320.0816,309.1753,166.7956,207.285,238.8529
2010-11-19,588.7981,169.6752,98.3147,235.9115,162.0165,114.7662,215.7711,324.8971,307.6251,164.8093,209.5548,236.9445
2010-11-26,579.7824,170.9499,101.8471,235.0673,158.7149,117.8228,219.7958,330.1724,303.2854,164.6203,210.4438,232.202
2010-12-03,566.21,173.0022,104.1005,229.1848,156.4758,119.8941,224.9611,326.3888,301.7144,166.0003,212.3076,229.0424
2010-12-10,545.269,181.7745,104.9207,235.6379,155.7168,119.2265,217.4229,339.4218,290.064,166.702,205.3046,233.5467
2010-12-17,567.221,178.4925,106.7908,234.7354,156.8891,120.3922,218.0806,340.7433,296.7845,160.9776,205.1276,230.3836
2010-12-24,562.6269,177.9521,105.1115,235.449,154.539,122.687,212.5994,341.0582,291.7631,159.9953,206.7659,231.0295
2010-12-31,563.8135,174.5432,105.8141,239.9206,154.7526,121.4333,210.7097,347.1423,297.8672,160.8438,209.1037,242.7245
2011-01-07,546.505,177.2821,106.214,236.1265,155.418,123.8908,215.294,351.6839,304.4305,160.4678,214.093,245.6139
2011-01-14,563.9415,179.534,109.9159,240.1187,157.3873,124.8043,214.0325,356.9889,315.1149,157.2542,211.5645,248.2357
2011-01-21,549.8415,173.7727,113.0071,242.8608,157.7513,124.7283,218.0779,360.417,318.6274,156.2062,208.0338,245.5512
2011-01-28,534.8907,171.3772,114.7695,242.526,160.0647,125.4252,219.0684,352.5319,317.1419,156.5288,212.565,253.4967
2011-02-04,511.4621,176.4933,118.7312,243.0231,160.0596,127.9545,217.5064,352.757,318.4968,156.2611,215.4403,248.257
2011-02-11,528.2388,174.0152,119.1891,238.9075,158.3824,127.0836,217.1833,347.8198,325.3126,160.8498,211.4626,243.8913
2011-02-18,537.5416,169.0845,118.7931,243.5613,160.4517,125.2826,218.978,350.2693,326.6881,163.9058,214.4288,244.2527
2011-02-25,526.1203,165.0413,119.6798,246.824,164.0617,126.6632,224.0821,346.4249,327.1235,162.7188,226.7379,248.7959
2011-03-04,523.3132,172.0989,128.1574,257.899,156.9099,127.7125,230.899,342.6266,326.1626,164.5189,231.1569,251.1048
2011-03-11,533.6125,177.0604,125.0479,260.2781,156.3553,127.5072,235.479,339.8338,329.0542,164.4976,226.5182,259.133
2011-03-18,536.7656,174.016,123.7793,263.5069,158.265,130.4171,237.4886,343.7588,333.1612,163.6004,230.3129,267.7663
2011-03-25,524.8833,176.6739,121.754,262.7296,155.9312,137.0374,237.1298,351.9124,334.9938,159.8607,230.8194,267.0312
2011-04-01,530.9628,171.1659,123.6537,261.8061,159.7944,136.2368,235.773,352.7268,338.5127,160.1372,237.7539,268.9654
2011-04-08,553.3956,174.8009,118.3162,266.2656,158.4717,139.7193,237.9741,351.3937,347.1782,162.5389,245.2451,268.1496
2011-04-15,554.1416,175.2519,119.6242,262.1423,161.3586,140.0372,234.8239,359.4256,347.0845,164.6176,246.6525,264.6804
2011-04-22,565.3016,167.4987,121.4155,259.401,162.5923,142.0744,236.8406,357.1694,344.217,166.8815,247.9538,263.1844
2011-04-29,581.9674,170.5771,122.7126,258.6173,163.4215,143.0241,238.3085,354.0984,348.1147,173.9301,244.4565,271.3037
2011-05-06,585.5378,165.4034,117.1149,259.6454,160.1222,140.919,238.0123,353.2841,347.6062,174.4161,249.7319,273.6696
2011-05-13,608.2028,165.3575,118.9406,264.3361,163.4281,144.6816,232.674,358.7218,354.9639,178.7914,245.6677,273.7416
2011-05-20,600.2057,166.0634,117.3627,277.1812,167.3957,145.6182,236.484,362.3931,366.1865,181.9403,243.8225,280.58
2011-05-27,603.8177,171.9453,118.6493,278.4231,166.8381,148.7005,238.8424,368.0976,369.9664,186.2015,244.6854,286.1134
2011-06-03,604.0488,167.5102,115.5406,286.5725,170.0504,152.0971,236.3616,384.3489,377.2816,189.5893,246.5736,292.9465
2011-06-10,590.8133,169.9842,119.2912,290.7447,173.3314,152.8242,233.7834,378.4859,388.3341,188.7195,241.2642,302.8757
2011-06-17,593.4658,172.5196,116.5106,298.2679,177.4627,154.7961,237.3726,373.5241,390.5905,188.133,249.2371,315.2025
2011-06-24,582.1473,171.8743,117.3539,297.2883,176.0595,157.5141,232.85,376.4379,385.6985,190.4983,247.762,316.4951
2011-07-01,558.9562,170.0137,118.5922,303.1388,178.0842,159.4067,238.7516,383.5857,383.3676,189.6472,238.545,318.1923
2011-07-08,559.2168,173.498,115.6163,295.9269,181.5286,163.5965,242.7995,384.472,377.0,186.6091,241.3885,324.3064
2011-07-15,568.6199,178.0501,117.3538,303.5659,179.5619,162.0766,247.0276,390.5184,375.5133,184.6407,249.6924,327.6511
2011-07-22,586.6128,176.5485,121.8457,303.9107,179.3417,158.4421,259.3623,397.9876,382.2422,188.7201,240.2651,336.9496
2011-07-29,583.2165,180.7927,124.8582,298.638,184.0697,164.8863,265.6253,400.8967,376.1353,193.7723,234.4247,338.6696
2011-08-05,594.7167,178.2229,122.7322,304.0025,182.7653,164.6661,268.2257,399.2139,381.4079,194.0322,232.9003,338.5374
2011-08-12,589.9908,182.2657,125.5049,310.9961,186.8005,161.364,277.2398,392.032,383.8991,195.7069,230.9512,345.6716
2011-08-19,575.3873,188.9802,126.7291,315.2611,193.473,162.7367,280.2536,401.1581,395.0872,197.4671,242.3116,357.0681
2011-08-26,583.2426,197.5753,128.9907,324.5513,198.1597,165.2029,282.8881,400.5576,395.7183,194.5833,244.0003,361.2351
2011-09-02,584.8558,196.1731,130.2015,325.2862,198.6506,162.4389,283.1835,419.4079,397.2294,192.5631,245.5226,361.5555
2011-09-09,595.0265,197.6217,133.1523,324.1037,199.5149,164.5413,291.5804,420.4461,396.0148,194.0,237.5055,363.0471
2011-09-16,573.2318,197.7193,132.2853,331.8203,199.8174,165.6183,293.0091,429.725,396.7028,192.5548,239.0125,375.5307
2011-09-23,590.6774,204.2259,134.4077,327.6148,199.0493,161.0774,301.1622,432.4546,393.3642,193.9813,241.9271,368.6748
2011-09-30,596.7667,205.7978,131.671,335.8315,197.534,158.8469,301.5261,436.1082,390.3004,198.7712,242.425,371.8145
2011-10-07,621.4848,213.8322,129.1963,336.9819,198.193,159.2092,294.3103,442.2809,401.4523,193.3743,238.2385,377.0482
2011-10-14,654.2203,212.0859,129.4275,334.6443,193.1383,158.8658,286.8711,440.4984,398.8835,186.6552,246.8955,393.3514
2011-10-21,651.3937,214.1446,127.2312,335.5241,189.1393,167.651,290.1775,434.0975,390.6769,190.9366,258.269,405.5569
2011-10-28,632.975,214.7284,132.2237,336.3698,188.6685,166.4915,289.3041,435.6396,380.7474,187.883,250.8306,413.9248
2011-11-04,632.882,213.0877,135.8095,345.9478,182.9411,170.867,289.9778,442.6913,378.4957,191.0603,255.1807,406.049
2011-11-11,626.114,209.5296,136.9271,349.367,180.0452,169.8458,286.713,454.4564,384.435,188.2223,247.0399,404.5272
2011-11-18,639.401,213.6387,142.8032,359.1169,183.0806,171.2937,293.1255,463.8451,385.1451,190.5715,251.4351,410.5151
2011-11-25,642.3989,214.1928,139.8497,372.4737,180.0514,171.0686,284.4243,464.3613,397.2459,188.7206,251.629,413.292
2011-12-02,642.8091,218.6706,138.4363,381.2775,177.6911,169.6889,289.5339,457.7735,403.9936,190.1782,250.2729,418.6849
2011-12-09,619.4504,215.162,141.3231,375.7804,178.7904,168.4895,292.8513,462.9761,411.1951,193.5716,254.2986,430.9696
2011-12-16,621.6036,213.5876,136.8154,377.8223,181.4204,170.9173,297.1561,476.3986,415.8107,194.0323,253.3308,441.5349
2011-12-23,631.3057,219.5918,139.1781,380.1179,180.2071,168.7478,300.8039,480.5014,428.7628,193.5861,250.119,436.2802
2011-12-30,637.64,219.7384,144.6797,385.1208,180.6248,171.4418,305.8183,490.5331,423.7099,191.9165,249.9443,442.707
2012-01-06,629.6834,215.2304,140.6736,368.8227,180.2134,170.5981,298.4586,500.4695,419.2653,190.113,241.6061,448.9553
2012-01-13,635.2148,214.709,146.8717,369.8826,180.3075,172.771,292.4624,491.04,421.4286,190.0973,236.625,444.0944
2012-01-20,630.6467,215.1988,149.0842,378.3364,180.0362,170.1402,289.4631,496.649,418.4746,183.9156,224.0651,436.161
2012-01-27,634.6631,215.465,143.4398,380.6203,177.6719,173.7091,286.9411,501.8914,426.6194,189.7194,229.2048,444.0003
2012-02-03,654.3661,207.5044,143.8318,375.4658,179.0915,172.7087,289.5285,506.1701,414.3055,187.0047,236.1193,450.8149
2012-02-10,642.8188,214.7789,149.5211,361.1415,183.1546,170.5825,296.8433,506.8285,406.5609,182.8901,230.7987,456.8854
2012-02-17,610.2038,209.4729,149.8285,366.3514,181.596,166.8533,296.0861,494.6004,405.5962,183.8932,235.7853,470.7037
2012-02-24,615.2148,216.0144,150.1713,367.5678,182.6605,170.7121,286.0667,494.3717,396.6839,181.5617,241.7901,471.4096
2012-03-02,613.1982,213.0289,152.8816,371.728,179.5083,169.233,280.7823,498.093,398.7044,182.0034,239.1959,464.7325
2012-03-09,605.1065,212.3206,149.447,376.2956,181.731,171.876,277.6327,496.6739,391.9003,181.5318,236.7044,447.2146
2012-03-16,609.0569,214.4614,143.4651,377.5414,182.0374,172.5957,280.4231,493.9846,392.0445,179.2004,232.9935,448.4594
2012-03-23,610.443,213.3469,143.3933,380.5582,180.1821,173.822,280.7929,488.1429,384.8666,180.5219,235.9615,452.5139
2012-03-30,613.6297,211.1197,145.9156,378.7858,180.226,175.107,283.643,470.5111,394.4185,183.0937,228.4435,454.3935
2012-04-06,613.2348,212.936,149.3278,377.4973,182.6502,175.7175,279.1219,474.9167,391.8461,185.6274,238.0824,469.0682
2012-04-13,608.5193,219.6393,148.9749,373.5341,186.7212,174.3941,282.4617,471.6765,393.2412,190.6865,240.1097,480.8679
2012-04-20,621.9499,234.7464,141.7069,374.344,185.7788,174.4142,288.5615,473.9204,383.2333,194.3037,234.0602,496.3759
2012-04-27,618.0307,240.7103,143.4546,375.6815,183.7409,173.2816,291.6835,485.1828,379.069,195.1748,242.4029,517.8287
2012-05-04,590.1622,237.6823,143.4378,373.0713,182.2347,178.646,300.0217,489.1873,368.189,195.6044,238.8248,518.3475
2012-05-11,584.51,236.0277,140.8365,377.6625,183.1928,178.4197,304.8166,491.1999,381.4539,193.1904,235.7741,531.6426
2012-05-18,607.7882,237.1263,142.1062,381.556,181.2368,174.4683,305.1845,472.0616,374.3796,191.2441,235.9635,531.0033
2012-05-25,601.366,238.7945,148.3568,383.3086,187.2448,174.662,294.2946,462.9293,376.7918,190.6405,233.33,537.6487
2012-06-01,608.1269,240.1437,153.3407,385.6721,193.1885,171.7327,290.8931,472.4821,369.0616,186.0912,230.0545,532.6138
2012-06-08,586.2239,236.5847,151.7608,377.3046,190.6605,174.9607,289.1758,472.3119,362.2749,187.4305,236.9454,528.1929
2012-06-15,590.2407,229.8247,153.4244,385.7842,184.7347,173.4624,300.3547,482.9346,352.4296,188.6868,242.7519,537.5443
2012-06-22,571.3152,236.3956,156.9783,384.9521,185.3486,171.6172,297.4042,488.2347,357.3602,185.2824,254.9583,544.3899
2012-06-29,560.8303,233.604,162.2782,386.0667,187.7165,170.5743,291.8583,468.1883,353.61,182.4902,258.7355,542.8402
2012-07-06,572.1033,229.1414,161.7462,386.8703,189.3575,171.3045,287.8398,460.961,341.8057,180.1609,257.1187,528.9655
2012-07-13,576.9298,231.0514,167.6891,375.8326,188.829,168.2926,290.9619,454.9027,331.705,177.9838,258.7169,531.8823
2012-07-20,562.8758,222.5286,170.4055,380.7617,189.0618,164.6115,304.3415,461.0158,340.1422,180.8772,249.5073,529.0794
2012-07-27,563.9357,228.749,166.5518,378.7427,184.9475,163.7271,304.1,459.8508,333.8655,180.857,241.0688,525.3475
2012-08-03,571.7549,239.3935,166.3001,378.1502,183.205,162.359,302.5597,464.9747,337.1874,182.0916,251.1958,514.1238
2012-08-10,571.7349,238.3272,174.5256,366.6489,185.2456,160.1939,306.1208,457.1296,337.5931,181.663,256.5811,503.4358
2012-08-17,591.7589,237.9821,174.3816,366.9432,182.2711,161.8697,308.2043,461.7984,330.3103,178.9311,258.107,507.8079
2012-08-24,581.4549,238.3216,172.6235,373.6442,180.4765,162.8684,305.4928,455.8257,317.1449,181.5155,258.3299,513.6627
2012-08-31,586.8103,235.0315,166.1234,371.5711,180.1695,161.4302,307.0082,449.0598,311.2914,181.6345,255.0804,496.6079
2012-09-07,583.0074,240.1514,166.1483,365.6628,180.5839,166.0462,300.2113,444.3695,313.9632,181.4174,256.038,508.4721
2012-09-14,590.3177,237.736,171.3453,371.1135,178.6979,168.9278,304.6794,451.3312,309.6729,179.3329,250.6409,499.1302
2012-09-21,590.2933,237.452,167.4557,368.8289,176.7119,169.3883,316.1949,454.9496,316.5079,181.6435,249.0409,478.5632
2012-09-28,593.197,234.3867,166.164,353.447,180.1105,171.393,314.2425,447.0798,306.7279,175.5355,247.7262,478.763
2012-10-05,580.4932,229.5049,166.4061,360.4477,175.9968,174.4126,315.0187,440.6801,305.6034,172.1081,245.7743,488.4258
2012-10-12,582.4428,229.1262,166.2135,358.655,175.3794,175.8827,312.4125,447.3652,317.5605,170.0806,237.2638,484.1427
2012-10-19,576.3008,230.5533,167.9456,358.38,177.1258,170.5858,315.586,448.8808,319.5966,165.8167,230.1272,480.3166
2012-10-26,600.1412,232.0135,173.5748,360.944,178.0105,172.784,311.7357,448.2144,316.8595,162.7666,232.4537,470.1889
2012-11-02,582.0698,235.2793,165.4301,362.3378,176.1485,173.4982,314.7691,437.0405,314.6564,160.5554,228.001,468.3005
2012-11-09,594.8651,241.753,162.0088,351.4768,173.8045,174.9005,317.177,436.2663,303.4914,158.1746,232.866,481.7966
2012-11-16,601.2049,256.2363,166.3063,350.1072,168.4867,171.5784,319.1893,438.3307,301.0365,156.9695,235.0815,481.9161
2012-11-23,613.3335,254.5722,169.0445,343.6899,168.6953,169.9034,316.3893,445.2077,298.6474,158.0378,236.6039,471.476
2012-11-30,604.4107,257.1298,174.246,347.8292,168.6102,164.7624,310.0405,446.1774,296.9323,160.0403,225.8465,465.0019
2012-12-07,626.1335,263.2608,168.5481,345.5681,162.9173,159.5084,305.4089,444.1233,297.6884,161.6278,224.1044,491.1995
2012-12-14,631.5103,259.6473,162.869,350.6881,163.7665,153.9713,298.7305,440.1454,287.5176,164.2035,220.4115,498.6336
2012-12-21,616.3961,265.0461,161.419,345.5103,162.8644,153.9663,302.323,431.7564,284.5954,160.4571,218.1995,498.7776
2012-12-28,616.936,262.1835,156.6692,343.1612,162.0183,154.422,302.9457,426.2801,277.4901,157.548,224.4661,508.5039
2013-01-04,623.1113,266.717,158.4391,344.4845,160.0042,154.3833,305.3983,416.2159,283.5253,159.2457,224.0643,502.2692
2013-01-11,644.6695,272.1599,154.6166,348.4998,155.8777,148.882,301.5416,421.0087,282.8813,155.4375,229.5346,507.9987
2013-01-18,647.3129,274.5376,155.8695,351.5169,154.9949,149.2416,306.4125,420.5152,282.793,150.0561,225.1016,514.0255
2013-01-25,646.4089,260.8737,153.1806,369.1687,158.3873,148.8349,304.1411,418.3647,279.7746,152.641,220.9795,512.2971
2013-02-01,644.9504,254.1641,153.6305,369.4729,158.318,145.0143,300.596,419.3598,276.4338,150.1161,214.1861,502.6855
2013-02-08,653.0218,243.4906,154.185,363.5054,160.3066,145.0699,297.7478,429.0682,275.7594,151.6762,209.7347,504.5844
2013-02-15,661.5373,246.4461,160.7867,355.9036,160.4865,144.7171,287.9096,430.9461,273.1491,150.4527,199.2308,508.5554
2013-02-22,688.2823,245.8027,161.2912,353.4976,160.1037,148.576,286.7439,435.2798,269.3001,152.5354,200.8547,515.4034
2013-03-01,663.9896,238.5419,153.1476,344.4223,160.4418,148.1634,281.077,430.3468,262.5288,154.7271,201.0127,505.4346
2013-03-08,678.1612,233.8565,150.9808,352.413,158.6637,150.1402,284.4086,424.3694,260.3432,155.4583,198.079,506.7257
2013-03-15,650.5071,236.3086,159.5017,359.1926,160.0267,150.2161,275.0122,411.6884,263.9167,154.0152,195.3108,506.3514
2013-03-22,655.6209,225.0496,159.536,360.7923,161.8989,148.9299,278.4147,395.6757,264.381,152.5392,195.2168,500.8623
2013-03-29,641.3845,219.6053,159.1916,362.3522,165.0442,149.1744,280.5445,386.4606,261.1148,151.7776,193.072,489.8483
2013-04-05,655.2265,212.566,160.473,359.8508,164.1813,146.6705,278.5437,381.4158,262.8484,148.9319,203.3249,487.7568
2013-04-12,640.4014,212.8729,152.3874,359.2789,163.9256,140.1262,275.7113,371.2183,256.8121,149.845,202.827,506.1104
2013-04-19,607.6003,213.1146,152.9162,365.1744,171.1519,136.9741,275.5505,368.3785,255.2332,151.177,200.8166,490.2536
2013-04-26,594.4274,213.2967,152.3327,359.4936,169.3331,134.9734,274.3405,370.566,253.3318,156.2741,195.0968,476.2405
2013-05-03,597.3759,213.5959,145.0121,356.9667,164.9636,137.3531,273.9135,366.6038,254.4844,155.4506,198.5934,465.2398
2013-05-10,604.5523,222.6537,143.4902,347.6157,165.9904,136.7254,280.0102,376.2611,252.6111,153.9144,198.0001,468.3799
2013-05-17,600.2475,218.5355,138.4488,349.7386,165.1138,138.1191,280.0657,372.754,250.3291,153.5753,199.3231,460.2789
2013-05-24,588.2379,215.8439,142.0991,352.2215,166.9305,136.3,284.7362,359.9571,244.0204,150.2252,201.7309,449.4695
2013-05-31,594.0097,214.7948,139.7831,344.6791,165.0455,135.6235,282.9567,356.0205,247.6111,146.9931,206.1913,449.9109
2013-06-07,596.9644,212.8042,140.5975,351.0812,164.2176,137.3737,283.9785,358.3392,248.8631,145.3537,203.2176,433.8122
2013-06-14,604.6436,214.5863,138.8056,353.8649,164.8221,138.431,283.3464,361.6148,247.3277,145.6123,203.408,438.6604
2013-06-21,605.1901,212.3932,135.0438,351.9631,159.9461,138.552,291.3105,356.7887,246.666,142.6553,204.1688,442.4809
2013-06-28,606.1645,206.77,139.0173,357.0045,158.0145,135.9222,294.6649,360.252,246.8702,141.6728,202.984,440.3978
2013-07-05,583.2372,213.9419,140.7799,354.9622,155.6848,135.5576,283.5966,355.5855,242.5302,142.2802,209.4397,437.2297
2013-07-12,602.7092,211.998,141.0599,369.5886,155.5787,135.4692,278.7071,352.2551,241.7547,142.6912,211.9949,435.9354
2013-07-19,603.3421,211.5452,142.8492,366.3912,154.7217,133.7803,280.617,364.805,242.9826,140.873,209.2871,432.4327
2013-07-26,616.0558,215.2658,140.4735,373.044,155.962,132.6705,274.5486,366.928,244.2156,140.4718,211.3346,427.6027
2013-08-02,599.38,216.6683,134.6462,364.2489,159.6533,133.6596,274.6066,357.802,246.1549,139.5746,205.4022,433.8722
2013-08-09,597.2107,209.561,136.0115,356.7246,160.0449,128.7216,271.0393,350.5852,239.5119,138.7465,216.7138,426.3793
2013-08-16,611.7744,216.2906,138.9438,351.6624,163.3246,129.1072,268.9001,345.8287,238.971,140.899,216.2641,426.1257
2013-08-23,605.4409,207.3704,140.3209,348.2276,162.2587,127.846,265.3607,343.384,239.7356,137.6844,221.9059,438.0162
2013-08-30,593.9766,198.7921,139.1022,344.7891,159.8029,127.3275,271.5112,344.0899,236.1289,138.7552,221.8582,414.2981
2013-09-06,603.677,199.7816,138.8162,352.6882,158.795,126.77,269.0537,341.6644,230.5359,138.0003,218.3534,413.8428
2013-09-13,599.3156,196.3201,138.2216,350.3948,159.1349,127.2674,272.9139,356.1568,230.1254,137.8634,222.0127,416.986
2013-09-20,616.8147,193.3345,134.0616,364.126,160.3978,128.0943,269.0345,341.9074,223.1695,137.082,223.2344,408.5069
2013-09-27,610.3631,194.0635,133.5666,361.1932,158.7943,128.9199,272.8987,333.3088,223.8886,138.1932,216.9599,391.4431
2013-10-04,636.5807,200.6571,133.3091,357.7133,155.579,133.4829,266.972,330.8487,218.3306,138.0441,214.6167,384.089
2013-10-11,615.2641,198.9626,132.1897,346.7647,157.3521,128.2328,266.1602,328.2739,223.0995,138.1052,219.4132,390.7192
2013-10-18,622.1124,196.4645,133.5235,346.1647,159.294,128.0769,265.6203,329.3443,224.0678,143.9426,218.5723,394.5751
2013-10-25,609.5795,189.6486,127.551,355.7272,156.9431,128.8921,266.9834,325.6782,222.916,149.8436,220.2713,382.2861
2013-11-01,604.5882,189.6499,125.3195,355.7845,157.2827,129.4739,265.9439,329.4099,224.3499,150.0676,215.2741,373.2303
2013-11-08,584.1413,193.4785,122.9019,362.7454,159.6842,126.6467,261.19,330.2753,221.7781,151.899,217.7125,366.3897
2013-11-15,570.4178,197.9151,123.6049,369.4175,158.2368,125.7509,263.7524,331.2357,222.9361,152.7329,224.0204,367.6547
2013-11-22,550.3336,196.0053,124.7167,366.7615,158.7162,122.1043,264.9765,329.9506,221.5983,154.5526,235.441,383.2099
2013-11-29,551.5224,196.2271,120.1836,371.6991,161.8982,123.9152,274.0072,326.7181,218.7918,153.865,229.8496,393.2237
2013-12-06,566.5443,201.2245,121.3106,375.7987,162.6652,124.4419,271.4497,327.2497,222.3139,155.1056,231.5024,386.2598
2013-12-13,584.2125,198.2413,124.4294,378.3081,161.1984,121.3829,266.5002,333.1526,225.3529,154.4073,237.6484,387.0599
2013-12-20,581.7789,198.2509,128.0822,380.9912,164.2932,122.3218,265.059,328.3545,226.0414,154.2395,226.1385,396.4041
2013-12-27,574.2085,198.3236,130.9218,378.4497,164.3534,121.3778,264.0662,331.3721,227.1087,154.9887,229.7966,389.7429
2014-01-03,589.557,200.379,128.2277,372.6507,165.741,116.9891,253.9125,328.4449,228.4935,154.611,230.8429,397.0463
2014-01-10,584.3157,200.5504,127.7268,382.2855,162.6569,118.7694,258.0503,329.0611,237.2481,157.6428,232.2144,390.3254
2014-01-17,601.2155,195.075,129.9544,375.1394,160.3773,119.4172,266.3991,327.9052,240.019,162.0655,229.2843,386.0853
2014-01-24,591.8939,203.2884,132.1681,365.6707,159.4211,120.4678,275.3101,327.2961,239.5793,165.1818,227.7374,391.7328
2014-01-31,599.5192,202.0162,139.4934,372.4505,159.4004,120.9462,276.6264,323.0127,237.17,162.8163,228.1595,391.1294
2014-02-07,607.3376,208.7845,141.0488,372.3863,156.9465,121.1408,277.9525,323.918,245.4171,164.1171,230.4807,389.0163
2014-02-14,598.9309,209.1898,138.9537,372.3134,161.3203,123.0529,274.9075,329.238,236.5227,166.473,230.2858,390.5053
2014-02-21,621.1098,208.425,136.9306,372.6101,160.7651,122.2932,268.5902,333.6098,235.4118,167.165,233.9044,378.9803
2014-02-28,625.0373,208.8242,138.4494,373.6264,157.7958,122.3043,265.3416,328.4444,239.9291,168.8431,232.2315,379.8086
2014-03-07,604.259,210.724,135.0298,375.2198,152.7699,123.6238,270.1382,331.5214,236.0884,175.9062,236.7752,386.0053
2014-03-14,624.6395,219.6914,133.4569,386.2683,151.4626,124.5818,266.5213,325.413,232.4202,182.7404,231.3193,393.7315
2014-03-21,608.964,225.4267,131.4369,390.7211,154.6181,124.2687,270.8837,329.7718,238.573,183.8233,226.1609,399.9861
2014-03-28,622.2677,232.1895,130.7606,392.7564,151.4921,124.0932,269.2573,329.7339,245.9222,185.7558,227.5408,402.1768
2014-04-04,640.8022,236.9634,135.0678,381.0386,148.9589,125.8031,272.0596,330.0503,247.9326,187.0563,230.1022,398.0865
2014-04-11,643.4683,241.3782,138.9743,394.4468,148.8885,127.4208,263.9146,322.3174,250.4847,188.6447,225.975,404.5553
2014-04-18,625.2733,246.0614,134.5579,389.5828,148.3622,129.1922,260.9064,324.002,260.9942,194.9588,229.1332,401.3885
2014-04-25,622.4367,246.5698,136.6648,398.3445,145.3366,126.0367,259.2732,328.3103,259.6084,198.0574,228.9978,403.2437
2014-05-02,593.1154,238.5206,138.6131,403.4785,144.6276,125.8889,262.4378,337.2048,261.5469,204.3245,235.2609,412.0855
2014-05-09,605.718,233.7416,143.9044,410.5975,145.5275,124.6393,263.0993,345.7165,260.7381,200.8077,237.3753,409.3799
2014-05-16,599.7441,235.4854,150.8416,410.1201,149.5261,124.7194,265.6132,339.5773,265.2192,201.9427,246.1028,419.3869
2014-05-23,609.5776,248.0337,158.0022,420.5149,150.6973,123.8231,268.2009,332.5628,257.7196,206.1615,254.8312,423.3691
2014-05-30,603.1774,243.063,159.6601,426.5095,152.2093,124.1173,268.4057,337.4005,253.925,206.1706,258.4418,423.5568
2014-06-06,597.2816,242.7402,159.2519,440.9435,151.7511,126.3839,275.3092,340.1266,254.8074,213.9233,260.211,404.87
2014-06-13,595.7992,244.4342,161.2243,446.3193,152.7187,121.963,278.2488,347.7446,257.5799,214.0208,265.7851,406.1995
2014-06-20,605.0177,251.5361,173.1509,435.4579,154.4207,124.7883,282.0651,350.159,259.8287,216.5367,266.0722,394.7535
2014-06-27,616.855,253.1941,177.532,440.9061,154.4342,125.3083,283.9747,353.8323,262.2129,212.2351,271.5677,398.8701
2014-07-04,619.6262,254.9569,176.0503,444.3302,156.2854,123.6766,284.6029,351.0597,257.7597,219.5595,279.0164,385.7198
2014-07-11,602.6149,253.7642,178.1372,441.5553,158.7989,124.4658,295.7624,358.2821,262.1645,222.8898,288.0898,389.4611
2014-07-18,613.6797,245.8961,179.9328,436.3128,160.0007,126.7131,292.284,350.7401,265.9467,231.6212,298.4599,399.5904
